customer_phone,calls,any_port_out,any_30dacc,any_cleanup,any_callback,avg_drift,first_ts,last_ts
cust_eea19fe075c6a4a8,1,0,1,1,1,0.65,2025-11-08 16:28:36,2025-11-08 16:28:36
cust_f8abb988542e246a,1,0,1,1,0,0.65,2025-12-29 20:34:17,2025-12-29 20:34:17
cust_f9322906ec6e6259,1,0,1,1,1,0.65,2026-01-14 17:32:53,2026-01-14 17:32:53
cust_fd14959eb3f6af6b,1,0,1,1,1,0.65,2025-11-23 18:27:59,2025-11-23 18:27:59
cust_fed4856bf59182b4,1,0,1,1,1,0.65,2026-01-05 12:11:29,2026-01-05 12:11:29
cust_86c11c40e8cfe742,1,0,1,1,1,0.64925,2026-01-24 13:15:17,2026-01-24 13:15:17
cust_23c162652cea33f7,1,0,1,1,0,0.6461785714285714,2026-01-03 09:22:05,2026-01-03 09:22:05
cust_81ef24a2de1f266c,1,1,1,0,1,0.6458928571428572,2025-11-14 17:12:25,2025-11-14 17:12:25
cust_c29a524f5a1c1df5,1,0,1,1,0,0.64525,2025-12-06 16:16:57,2025-12-06 16:16:57
cust_e11c78dd6f17f9c6,1,0,1,1,0,0.6441071428571429,2026-01-29 15:51:12,2026-01-29 15:51:12
cust_19543cdfbfc7e229,1,1,1,0,0,0.6440714285714285,2026-01-19 14:47:42,2026-01-19 14:47:42
cust_21aeecff42cca7ba,1,0,1,1,0,0.6439642857142858,2026-01-21 15:11:50,2026-01-21 15:11:50
cust_b15e89edcd1e5011,1,0,1,1,0,0.6434642857142857,2025-12-16 18:38:50,2025-12-16 18:38:50
cust_76d0471e5a71c426,1,0,1,1,1,0.6421428571428571,2025-12-07 13:50:50,2025-12-07 13:50:50
cust_8f44b20f68283c05,1,0,1,1,1,0.6421428571428571,2026-01-08 14:13:32,2026-01-08 14:13:32
cust_8067bd63b4d1f66b,1,0,1,1,0,0.6415357142857143,2025-11-30 14:31:19,2025-11-30 14:31:19
cust_5f331ae31ca1f982,1,0,1,1,0,0.6406785714285714,2025-11-11 15:34:07,2025-11-11 15:34:07
cust_559181df7aad22f8,1,0,1,1,0,0.6405,2025-12-28 20:50:53,2025-12-28 20:50:53
cust_7c7b0d18b9485c66,1,0,1,1,0,0.638,2026-01-06 15:26:11,2026-01-06 15:26:11
cust_a9cc165c2a957637,1,0,1,1,1,0.6378928571428572,2025-12-01 13:02:28,2025-12-01 13:02:28
cust_a0ad326813b5ebdf,1,1,1,0,0,0.6362857142857143,2025-11-23 11:09:47,2025-11-23 11:09:47
cust_b6000a102deaec24,1,0,1,1,0,0.6361071428571429,2026-01-05 13:44:47,2026-01-05 13:44:47
cust_0555d8a326e52228,1,0,1,1,0,0.6352857142857142,2026-01-08 16:43:59,2026-01-08 16:43:59
cust_da1e5a7777efa6ee,1,0,1,1,0,0.6348214285714285,2025-11-19 16:25:50,2025-11-19 16:25:50
cust_0bed9a3683e9fd35,1,0,1,1,1,0.6347499999999999,2025-11-26 13:13:11,2025-11-26 13:13:11
cust_2aeb1fe4d8f24ba4,1,1,1,0,1,0.6325357142857143,2025-12-25 11:23:42,2025-12-25 11:23:42
cust_0df0aae2fa605282,1,0,1,1,0,0.6325,2025-11-13 10:57:28,2025-11-13 10:57:28
cust_cf157bbb1c1b25f1,1,0,1,1,1,0.6320357142857143,2026-01-25 10:29:38,2026-01-25 10:29:38
cust_379645dbc9629ddb,1,0,1,1,0,0.632,2025-11-05 13:30:55,2025-11-05 13:30:55
cust_c9a48d08d7b2327c,1,1,1,0,0,0.6315357142857143,2026-01-11 16:24:22,2026-01-11 16:24:22
cust_191424054d9493ba,1,0,1,1,0,0.6311428571428572,2026-01-05 17:42:31,2026-01-05 17:42:31
cust_3c91a03d1af5fa17,1,0,1,1,0,0.6301428571428571,2026-01-13 10:51:37,2026-01-13 10:51:37
cust_8b341d6f5ad19d3e,1,0,1,1,0,0.62975,2025-11-13 10:04:20,2025-11-13 10:04:20
cust_cb9289f2db6e4167,1,0,1,1,1,0.6287857142857143,2026-01-06 10:25:00,2026-01-06 10:25:00
cust_a78da7760b531ce5,1,0,1,1,0,0.6273928571428572,2026-01-04 18:46:52,2026-01-04 18:46:52
cust_ddda49d57bc5c47d,1,0,1,1,0,0.6273928571428572,2026-01-03 17:31:09,2026-01-03 17:31:09
cust_afa05fbed64d6096,1,0,1,1,0,0.6258571428571429,2026-01-08 16:57:11,2026-01-08 16:57:11
cust_0d5a54e4bbcaade0,1,0,1,1,1,0.6247142857142858,2026-01-19 13:49:38,2026-01-19 13:49:38
cust_7fd1c91d533419f3,1,0,1,1,0,0.6245,2025-11-07 14:41:45,2025-11-07 14:41:45
cust_07599b382058c8dc,1,0,1,1,0,0.6243928571428571,2025-12-08 12:38:01,2025-12-08 12:38:01
cust_af2a23780bf1fd87,1,1,1,0,1,0.6243571428571428,2025-11-10 14:18:10,2025-11-10 14:18:10
cust_0bab72c1edce70b5,1,1,1,0,1,0.62275,2026-01-28 16:58:30,2026-01-28 16:58:30
cust_53137584734827d7,1,0,1,1,0,0.6226071428571428,2026-01-04 16:50:14,2026-01-04 16:50:14
cust_76993c5ba50afb1d,1,0,1,1,0,0.6225,2025-12-12 13:58:35,2025-12-12 13:58:35
cust_51029ea57e4723d6,1,0,1,1,1,0.6223928571428572,2026-01-22 20:57:01,2026-01-22 20:57:01
cust_21c235dba05a639c,1,1,1,0,1,0.6210357142857142,2025-11-01 17:19:52,2025-11-01 17:19:52
cust_5d480b483b41328d,1,0,1,1,0,0.6201785714285715,2025-11-06 12:23:51,2025-11-06 12:23:51
cust_06421202b3562389,1,0,1,1,0,0.6159642857142857,2025-11-23 16:21:05,2025-11-23 16:21:05
cust_5dec80c98ac7684f,1,1,1,0,0,0.6148571428571429,2025-11-15 18:01:43,2025-11-15 18:01:43
cust_f5a762c271879773,1,0,1,1,0,0.6111428571428572,2025-12-14 19:22:24,2025-12-14 19:22:24
cust_4647738bd3e26d3e,1,0,1,1,0,0.6095,2026-01-02 11:43:32,2026-01-02 11:43:32
cust_1a5eed35b353eadd,1,0,1,1,1,0.6091785714285715,2025-11-27 11:31:29,2025-11-27 11:31:29
cust_2b6e42dd1f1a6bf9,1,0,1,1,0,0.6081785714285715,2025-12-21 08:39:46,2025-12-21 08:39:46
cust_8bb170fa2531f3e2,1,0,1,1,0,0.6068928571428571,2025-12-12 14:12:50,2025-12-12 14:12:50
cust_411178d69728c951,1,1,1,0,1,0.6061071428571428,2026-01-07 15:15:33,2026-01-07 15:15:33
cust_9e5fd4a5f8ef578f,1,1,1,0,1,0.6056785714285714,2025-11-09 10:45:56,2025-11-09 10:45:56
cust_4009edb525cb017e,1,0,1,1,0,0.6031071428571428,2025-12-23 14:10:35,2025-12-23 14:10:35
cust_4b76ea5293a8fcf2,1,1,1,0,1,0.6030357142857143,2026-01-05 15:40:55,2026-01-05 15:40:55
cust_4f7f58fce56d9472,1,0,1,1,0,0.6025,2025-12-25 19:09:47,2025-12-25 19:09:47
cust_fe4704a5b878ed54,1,0,1,1,1,0.5991428571428572,2025-12-24 20:03:57,2025-12-24 20:03:57
cust_47bbfb76cfb8c437,1,0,1,1,0,0.5984285714285714,2026-01-16 13:52:58,2026-01-16 13:52:58
cust_76cb57b94f5f82f3,1,0,1,1,1,0.5975357142857143,2025-12-22 10:19:30,2025-12-22 10:19:30
cust_70fef92ac583a6d2,1,0,1,1,0,0.5958928571428571,2026-01-13 08:21:11,2026-01-13 08:21:11
cust_6d7613356ba4ea9f,1,1,1,0,0,0.5954642857142857,2025-11-27 17:35:45,2025-11-27 17:35:45
cust_0cf15bfcb25db919,1,0,1,1,0,0.5940357142857142,2025-12-19 14:58:31,2025-12-19 14:58:31
cust_7d76cc152406c10a,1,1,1,0,1,0.5934642857142858,2025-12-24 11:03:15,2025-12-24 11:03:15
cust_dc8a3e12cc9ffdd0,1,0,1,1,1,0.5921071428571428,2026-01-26 12:05:08,2026-01-26 12:05:08
cust_de7094267b103aa4,1,0,1,1,0,0.5915,2025-12-17 16:19:28,2025-12-17 16:19:28
cust_e872b2da437c3544,1,0,1,1,1,0.58775,2025-11-19 14:16:40,2025-11-19 14:16:40
cust_d3b616a0b56c845c,1,0,1,1,0,0.5865,2026-01-17 14:09:54,2026-01-17 14:09:54
cust_e6e9f2dfe720c85d,1,0,1,1,1,0.5846071428571429,2026-01-18 12:31:12,2026-01-18 12:31:12
cust_6b2e4438d685b072,1,0,1,1,0,0.5840357142857142,2025-11-13 19:29:59,2025-11-13 19:29:59
cust_0adf34e668c8cc1f,1,1,1,0,0,0.5838928571428571,2025-12-08 14:05:09,2025-12-08 14:05:09
cust_6878ab0e2c026850,1,0,1,1,1,0.5829642857142857,2026-01-16 14:20:08,2026-01-16 14:20:08
cust_b2525e8c74dbf528,1,0,1,1,0,0.5822857142857143,2026-01-29 12:49:18,2026-01-29 12:49:18
cust_50a65236a9d8df11,1,0,1,1,0,0.581,2026-01-01 13:30:31,2026-01-01 13:30:31
cust_91b74a0385d5fa10,1,0,1,1,1,0.5792142857142857,2026-01-19 13:03:28,2026-01-19 13:03:28
cust_374ea94850e9ff52,1,0,1,1,0,0.5791071428571428,2026-01-17 20:44:55,2026-01-17 20:44:55
cust_f634fd0555d0bfd9,1,0,1,1,0,0.5774285714285714,2025-11-14 13:24:59,2025-11-14 13:24:59
cust_f31ca9b36062c4e0,1,0,1,1,0,0.5751785714285714,2025-12-21 12:37:13,2025-12-21 12:37:13
cust_1c6348e49d98d550,1,1,1,0,1,0.5744285714285714,2025-11-26 12:14:03,2025-11-26 12:14:03
cust_a4c762b59d11d3ff,1,0,1,1,1,0.57375,2025-11-12 13:59:50,2025-11-12 13:59:50
cust_fc6718c24b388bd5,1,1,1,0,0,0.5677142857142857,2025-11-29 15:50:50,2025-11-29 15:50:50
cust_73955991ecc9888b,1,0,1,1,1,0.5675357142857143,2025-11-30 09:33:58,2025-11-30 09:33:58
cust_30d338766113f1a4,1,0,1,1,1,0.5656785714285715,2025-11-24 11:47:08,2025-11-24 11:47:08
cust_fdd67f4028a42a7b,1,0,1,1,0,0.5649642857142857,2025-11-06 14:06:07,2025-11-06 14:06:07
cust_af938ca8a330c971,1,0,1,1,0,0.5640000000000001,2025-12-16 16:34:33,2025-12-16 16:34:33
cust_be75ec17f7c0fac1,1,1,1,0,0,0.5631071428571429,2025-12-17 09:30:40,2025-12-17 09:30:40
cust_a700e4caeb7f8d8c,1,0,1,1,1,0.5630357142857143,2025-11-17 16:26:36,2025-11-17 16:26:36
cust_72edf6a2ba5a1765,1,0,1,1,0,0.5608928571428571,2025-11-30 14:54:37,2025-11-30 14:54:37
cust_7db6a0a4c4d462da,1,0,1,1,1,0.5600357142857143,2025-11-20 15:08:09,2025-11-20 15:08:09
cust_7c7731ba0a4587fe,1,0,1,1,1,0.5587142857142857,2025-12-31 10:20:28,2025-12-31 10:20:28
cust_b89e2e75b5810450,1,0,1,1,1,0.5583928571428571,2025-12-23 13:40:52,2025-12-23 13:40:52
cust_36bdbc144fd8d0d9,1,0,1,1,0,0.5570714285714286,2026-01-24 19:32:36,2026-01-24 19:32:36
cust_8343f49afd24bac9,1,1,1,0,1,0.5566071428571429,2025-12-09 19:47:05,2025-12-09 19:47:05
cust_a65d3a0a817eca10,1,0,1,1,1,0.5556785714285715,2025-11-07 18:11:49,2025-11-07 18:11:49
cust_ddb5d8f9498889e3,1,0,1,1,0,0.5527142857142857,2025-12-25 13:23:24,2025-12-25 13:23:24
cust_0e97ce76f69228d2,1,1,0,1,0,0.55,2025-11-12 09:26:45,2025-11-12 09:26:45
cust_145bee9c573c94f6,1,1,0,1,1,0.55,2026-01-01 09:01:57,2026-01-01 09:01:57
cust_2193feca13b6a62e,1,1,0,1,0,0.55,2025-12-08 13:32:15,2025-12-08 13:32:15
cust_36418fc439b498ba,1,1,0,1,0,0.55,2025-12-07 10:11:41,2025-12-07 10:11:41
cust_37edef461e499dfc,1,1,0,1,1,0.55,2026-01-10 12:44:17,2026-01-10 12:44:17
cust_44c60071a186188e,1,1,0,1,1,0.55,2026-01-11 14:33:05,2026-01-11 14:33:05
cust_558bb7389edb7ede,1,1,0,1,0,0.55,2025-11-10 12:31:33,2025-11-10 12:31:33
cust_5a1a84398453a31f,1,1,0,1,1,0.55,2025-12-02 20:22:25,2025-12-02 20:22:25
cust_883d0a214703e037,1,1,0,1,0,0.55,2025-11-05 12:27:25,2025-11-05 12:27:25
cust_88ab41cb2856ea0d,1,1,0,1,1,0.55,2025-12-29 12:22:51,2025-12-29 12:22:51
cust_9df1966f95423e94,1,1,0,1,1,0.55,2025-12-08 16:31:43,2025-12-08 16:31:43
cust_c1cab87dcf4a8598,1,1,0,1,1,0.55,2025-11-19 20:35:20,2025-11-19 20:35:20
cust_d449dcd1370811c3,1,1,0,1,0,0.55,2026-01-09 12:46:56,2026-01-09 12:46:56
cust_d68b0503ef4acdae,1,1,0,1,1,0.55,2025-11-06 15:15:02,2025-11-06 15:15:02
cust_eaab77a8176ccc3f,1,1,0,1,0,0.55,2025-12-25 12:25:40,2025-12-25 12:25:40
cust_f473a9ccfd35c7c8,1,1,0,1,0,0.55,2026-01-20 12:00:25,2026-01-20 12:00:25
cust_f7bce04fb6820ae4,1,1,0,1,1,0.55,2025-11-26 14:03:13,2025-11-26 14:03:13
cust_7fe8154191de9683,1,0,1,1,0,0.5478571428571428,2025-11-14 14:23:18,2025-11-14 14:23:18
cust_ec1c120c05ad8c6b,1,1,0,1,1,0.5467500000000001,2025-12-20 10:32:16,2025-12-20 10:32:16
cust_1418bc30624f1e81,1,1,0,1,0,0.5429642857142857,2026-01-13 18:40:45,2026-01-13 18:40:45
cust_f79dab7b6ffa365a,1,0,1,1,1,0.5428571428571428,2025-12-12 11:37:45,2025-12-12 11:37:45
cust_791addcf3563d148,1,1,0,1,0,0.5420714285714285,2025-12-30 09:46:06,2025-12-30 09:46:06
cust_6c927353097bf844,1,1,0,1,0,0.5397857142857143,2026-01-02 16:33:27,2026-01-02 16:33:27
cust_4b0e646af20c78b0,1,1,0,1,1,0.5393214285714286,2026-01-27 10:54:40,2026-01-27 10:54:40
cust_5fa82cdf50c55943,1,0,1,1,1,0.5385357142857142,2025-12-10 16:01:07,2025-12-10 16:01:07
cust_91045e30628fa293,1,1,0,1,1,0.5352142857142858,2025-11-05 16:53:01,2025-11-05 16:53:01
cust_cb7cb00f628abd36,1,0,1,1,0,0.5347857142857143,2025-11-16 14:07:15,2025-11-16 14:07:15
cust_c65bd0c9f8b032d6,1,0,1,1,1,0.53225,2025-11-26 17:11:22,2025-11-26 17:11:22
cust_9530e083d2cd4f9c,1,0,1,1,1,0.5265357142857142,2026-01-13 13:23:04,2026-01-13 13:23:04
cust_6f4197c204939d39,1,0,1,1,0,0.5263214285714286,2025-11-02 15:55:49,2025-11-02 15:55:49
cust_83025d55249c5b9b,1,1,0,1,1,0.5248571428571429,2025-12-25 12:42:06,2025-12-25 12:42:06
cust_0b84212c6ccea1b8,1,0,1,1,1,0.5231428571428571,2025-11-08 12:12:16,2025-11-08 12:12:16
cust_a0659147a0bee179,1,0,1,1,0,0.5230714285714286,2026-01-28 14:17:45,2026-01-28 14:17:45
cust_e0d07d4a60985eae,1,1,0,1,1,0.52275,2026-01-29 13:21:08,2026-01-29 13:21:08
cust_6ee8d32b382cdcf8,1,0,1,1,1,0.5226428571428572,2025-11-08 12:07:17,2025-11-08 12:07:17
cust_98f9da4698949afc,1,1,0,1,1,0.5186785714285714,2025-11-26 10:20:51,2025-11-26 10:20:51
cust_d9b28729d2077e58,1,0,1,1,0,0.5171785714285715,2026-01-22 19:40:05,2026-01-22 19:40:05
cust_7ba49f58bd1cfac9,1,0,1,1,0,0.5141428571428571,2025-11-01 08:52:15,2025-11-01 08:52:15
cust_f0face0df01ec26e,1,1,0,1,0,0.5098928571428571,2025-11-04 11:54:09,2025-11-04 11:54:09
cust_fd9d10bf53c429b7,1,1,1,0,1,0.5097142857142857,2025-12-02 07:53:26,2025-12-02 07:53:26
cust_5cbbbb800d77b692,1,1,0,1,0,0.5088214285714286,2025-12-18 16:36:47,2025-12-18 16:36:47
cust_5fd960f8b820e07e,1,1,0,1,1,0.5073928571428572,2026-01-12 13:56:36,2026-01-12 13:56:36
cust_3a0db8b153040dd5,1,0,1,1,0,0.5069642857142858,2025-12-06 12:18:35,2025-12-06 12:18:35
cust_842e00a6eb680f28,1,0,1,1,1,0.5044642857142857,2025-12-15 11:07:49,2025-12-15 11:07:49
cust_8a9d30e8ec288eda,1,0,1,1,1,0.5015,2025-11-20 14:47:34,2025-11-20 14:47:34
cust_07481303beb0a7a5,1,0,1,1,1,0.50075,2026-01-04 15:37:04,2026-01-04 15:37:04
cust_882c58717373fb29,1,1,1,0,0,0.5,2025-11-16 14:03:50,2025-11-16 14:03:50
cust_af3a5e0fa483d437,1,0,1,1,0,0.5,2025-11-30 12:59:38,2025-11-30 12:59:38
cust_e49936ecebb23987,1,0,1,1,0,0.5,2025-12-16 13:25:39,2025-12-16 13:25:39
cust_d19b5973272dc0dd,1,1,0,1,0,0.49900000000000005,2026-01-13 10:49:35,2026-01-13 10:49:35
cust_46712a28b7921472,1,1,0,1,1,0.47785714285714287,2025-12-30 16:21:11,2025-12-30 16:21:11
cust_3aa7367aed30707e,1,1,0,1,1,0.4734642857142857,2026-01-10 12:17:03,2026-01-10 12:17:03
cust_6e44c9c0ef26dd20,1,1,0,1,0,0.4715714285714286,2025-12-07 13:08:32,2025-12-07 13:08:32
cust_224a4cb0145c8be8,1,1,0,1,1,0.4674642857142857,2025-11-15 17:55:31,2025-11-15 17:55:31
cust_6962f550f2a95be1,1,1,0,1,1,0.46721428571428575,2025-11-07 20:49:36,2025-11-07 20:49:36
cust_9a308d5456b39ba1,1,1,0,1,0,0.46192857142857147,2025-11-25 15:04:48,2025-11-25 15:04:48
cust_87a0b9a9f37b48e6,1,1,0,1,1,0.46189285714285716,2025-12-02 16:04:27,2025-12-02 16:04:27
cust_cf8694e1c863752c,1,1,0,1,1,0.4589642857142857,2025-11-08 15:55:53,2025-11-08 15:55:53
cust_0489b091c45c177d,1,1,0,1,1,0.45889285714285716,2025-11-04 16:57:19,2025-11-04 16:57:19
cust_37f69b452b23999e,1,1,0,1,1,0.4555357142857143,2025-11-02 15:04:52,2025-11-02 15:04:52
cust_03787c2430e29c1b,1,0,1,0,1,0.44999999999999996,2025-12-20 03:01:39,2025-12-20 03:01:39
cust_07766764ea7df628,1,0,1,0,0,0.44999999999999996,2025-11-10 12:53:58,2025-11-10 12:53:58
cust_0b9113a1bc393efd,1,0,1,0,1,0.44999999999999996,2026-01-23 16:56:38,2026-01-23 16:56:38
cust_1cca04f3b3808cf2,1,0,1,0,0,0.44999999999999996,2026-01-02 12:21:11,2026-01-02 12:21:11
cust_26fe302990070305,1,0,1,0,1,0.44999999999999996,2025-12-30 09:47:35,2025-12-30 09:47:35
cust_2d8458f46c4fd16a,1,0,1,0,1,0.44999999999999996,2025-12-25 14:31:38,2025-12-25 14:31:38
cust_2e17bab9a92349f3,1,0,1,0,0,0.44999999999999996,2026-01-28 11:55:27,2026-01-28 11:55:27
cust_37a24820e740a1cf,1,0,1,0,1,0.44999999999999996,2026-01-09 14:10:10,2026-01-09 14:10:10
cust_42495a684def6b4e,1,0,1,0,0,0.44999999999999996,2025-12-23 08:10:30,2025-12-23 08:10:30
cust_42d7c9a58c409f39,1,0,1,0,1,0.44999999999999996,2025-11-12 18:40:40,2025-11-12 18:40:40
cust_45b4c2bbc9338828,1,0,1,0,1,0.44999999999999996,2025-12-05 15:50:47,2025-12-05 15:50:47
cust_4613021598af4050,1,0,1,0,1,0.44999999999999996,2026-01-28 16:16:25,2026-01-28 16:16:25
cust_49519c3401d06705,1,0,1,0,1,0.44999999999999996,2025-12-04 14:12:11,2025-12-04 14:12:11
cust_5339cccd12757d71,1,0,1,0,0,0.44999999999999996,2025-12-30 16:32:12,2025-12-30 16:32:12
cust_6634c1123f04653c,1,0,1,0,0,0.44999999999999996,2025-11-24 14:07:19,2025-11-24 14:07:19
cust_67d0c2141c1c487d,1,0,1,0,1,0.44999999999999996,2025-12-09 13:28:51,2025-12-09 13:28:51
cust_8a67dedf8275c46e,1,0,1,0,0,0.44999999999999996,2026-01-22 15:42:35,2026-01-22 15:42:35
cust_942fb3ffda38cc70,1,0,1,0,0,0.44999999999999996,2025-11-19 17:07:20,2025-11-19 17:07:20
cust_a458b5ce9a0b4cde,1,0,1,0,0,0.44999999999999996,2026-01-11 11:25:13,2026-01-11 11:25:13
cust_ac252f779072a7bc,1,0,1,0,0,0.44999999999999996,2025-11-15 16:56:54,2025-11-15 16:56:54
cust_b0b8c2c8b6851fd6,1,0,1,0,1,0.44999999999999996,2025-11-13 12:25:08,2025-11-13 12:25:08
cust_b8b7adbe501230ce,1,0,1,0,0,0.44999999999999996,2025-11-05 15:09:23,2025-11-05 15:09:23
cust_c4238528773b68bf,1,0,1,0,1,0.44999999999999996,2025-12-30 19:39:04,2025-12-30 19:39:04
cust_cc4817354bd47fce,1,0,1,0,0,0.44999999999999996,2026-01-18 10:33:18,2026-01-18 10:33:18
cust_cf857d2fa7095a19,1,0,1,0,0,0.44999999999999996,2026-01-12 19:00:44,2026-01-12 19:00:44
cust_d4741f04317adb9f,1,0,1,0,0,0.44999999999999996,2025-11-05 04:40:27,2025-11-05 04:40:27
cust_d515a9f030cade9b,1,0,1,0,0,0.44999999999999996,2026-01-26 20:27:08,2026-01-26 20:27:08
cust_e2e1f8999253eb6f,1,0,1,0,1,0.44999999999999996,2025-12-29 11:24:03,2025-12-29 11:24:03
cust_ece06665801edf5c,1,0,1,0,0,0.44999999999999996,2026-01-19 08:43:43,2026-01-19 08:43:43
cust_ef3b89264cbad178,1,0,1,0,0,0.44999999999999996,2026-01-16 18:04:46,2026-01-16 18:04:46
cust_f2568c881e068736,1,0,1,0,1,0.44999999999999996,2026-01-27 08:58:52,2026-01-27 08:58:52
cust_f3377bd6a3e87921,1,0,1,0,0,0.44999999999999996,2025-12-28 12:06:21,2025-12-28 12:06:21
cust_fbb62aca942230b6,1,0,1,0,1,0.44999999999999996,2025-11-12 17:04:34,2025-11-12 17:04:34
cust_fcfe546b91a6aece,1,0,1,0,0,0.44425,2026-01-27 13:20:23,2026-01-27 13:20:23
cust_c491924235f44095,1,0,1,0,0,0.44335714285714284,2025-12-22 10:51:06,2025-12-22 10:51:06
cust_8a3a837c43e73b49,1,0,1,0,0,0.4432857142857143,2026-01-05 17:05:34,2026-01-05 17:05:34
cust_3730b7f657c9fff3,1,0,1,0,1,0.4427857142857142,2025-11-11 08:20:26,2025-11-11 08:20:26
cust_419637d582c4990d,1,0,1,0,1,0.4427142857142857,2025-11-26 12:23:17,2025-11-26 12:23:17
cust_8cfcdb6966cd228b,1,0,1,0,1,0.44160714285714286,2025-12-05 17:41:24,2025-12-05 17:41:24
cust_5714fc676ab20864,1,0,1,0,1,0.44135714285714284,2026-01-25 14:46:52,2026-01-25 14:46:52
cust_e7185b4adce3a4cb,1,0,1,0,1,0.43635714285714283,2026-01-21 14:24:59,2026-01-21 14:24:59
cust_51b8e02a5210ee45,1,0,1,0,0,0.4318214285714286,2025-12-21 15:43:48,2025-12-21 15:43:48
cust_005a63be46b90f5d,1,0,1,0,0,0.4312857142857143,2025-12-24 14:52:52,2025-12-24 14:52:52
cust_b189fa32f97f3799,1,0,1,0,0,0.42574999999999996,2025-12-29 14:27:19,2025-12-29 14:27:19
cust_fed64582c1a43fc7,1,0,1,0,0,0.42553571428571424,2025-12-01 17:25:02,2025-12-01 17:25:02
cust_d4f702d553bb46e5,1,0,1,0,0,0.42082142857142857,2025-12-12 13:15:21,2025-12-12 13:15:21
cust_e9f844ecbb389ddb,1,0,1,0,0,0.4174642857142857,2025-11-25 14:47:47,2025-11-25 14:47:47
cust_73709c94f92e17c1,1,0,1,0,1,0.4167142857142857,2025-11-24 08:58:21,2025-11-24 08:58:21
cust_667cdd3bca1f48e1,1,0,1,0,0,0.4162142857142857,2026-01-22 11:44:57,2026-01-22 11:44:57
cust_2563dfb89e4809cd,1,0,1,0,1,0.4143928571428571,2026-01-24 18:09:19,2026-01-24 18:09:19
cust_e742940cbd12a7f9,1,0,1,0,1,0.41328571428571426,2026-01-06 15:50:26,2026-01-06 15:50:26
cust_57057dea41ad748a,1,1,0,1,0,0.41296428571428573,2026-01-24 13:04:34,2026-01-24 13:04:34
cust_8e4cc3f6dc9a8085,1,0,1,0,0,0.4112142857142857,2025-11-25 18:43:28,2025-11-25 18:43:28
cust_3ed3734eb176f77e,1,0,1,0,0,0.4103928571428571,2025-12-01 19:34:10,2025-12-01 19:34:10
cust_cbbede53bcad3329,1,0,1,0,0,0.4094285714285714,2025-12-02 09:55:10,2025-12-02 09:55:10
cust_bc088a6c74ca855e,1,0,1,0,0,0.4073928571428571,2025-11-21 16:59:02,2025-11-21 16:59:02
cust_f24839d33e07a9d6,1,0,1,0,1,0.40474999999999994,2026-01-25 15:55:35,2026-01-25 15:55:35
cust_bd59ebde15aec5c5,1,1,0,1,0,0.4029642857142857,2025-12-04 12:59:52,2025-12-04 12:59:52
cust_7827c826b088cc97,1,0,1,0,1,0.40285714285714286,2025-12-19 14:17:31,2025-12-19 14:17:31
cust_ebf7c9a0fa206364,1,0,1,0,1,0.4025357142857143,2025-12-05 12:22:50,2025-12-05 12:22:50
cust_2ea9b4d9ce43d5c4,1,0,1,0,1,0.40167857142857144,2025-11-24 14:33:42,2025-11-24 14:33:42
cust_8021624819529087,1,0,1,0,1,0.39685714285714285,2025-11-14 11:15:04,2025-11-14 11:15:04
cust_bdb6944c43be3e1f,1,0,1,0,1,0.39614285714285713,2025-12-08 11:08:59,2025-12-08 11:08:59
cust_5f9b77bbd799bd63,1,0,1,0,0,0.39539285714285716,2026-01-06 14:27:48,2026-01-06 14:27:48
cust_b176d510088cd1c8,1,0,1,0,0,0.39535714285714285,2026-01-13 19:03:17,2026-01-13 19:03:17
cust_1a37305461a5b4bb,1,0,1,0,0,0.3932857142857143,2025-12-31 18:02:00,2025-12-31 18:02:00
cust_e2d275fd8d2da801,1,0,1,0,1,0.3931428571428571,2025-11-07 13:28:39,2025-11-07 13:28:39
cust_ef0f7f362d7aafbe,1,0,1,0,1,0.38949999999999996,2025-12-05 17:02:36,2025-12-05 17:02:36
cust_a6c35358b3cec5d1,1,0,1,0,0,0.38617857142857137,2025-11-22 19:25:04,2025-11-22 19:25:04
cust_c77736a60a170567,1,0,1,0,1,0.38507142857142856,2025-11-08 12:48:18,2025-11-08 12:48:18
cust_00d47dcfc5c7d585,1,0,1,0,0,0.38057142857142856,2025-12-12 10:48:02,2025-12-12 10:48:02
cust_ba791716e50c5a32,1,0,1,0,1,0.379,2026-01-29 18:02:45,2026-01-29 18:02:45
cust_e4e7f47ca685276c,1,0,1,0,0,0.37849999999999995,2026-01-14 01:13:08,2026-01-14 01:13:08
cust_1d2989981536f7e4,1,0,1,0,0,0.37560714285714286,2026-01-06 10:58:24,2026-01-06 10:58:24
cust_f3e16b1233bcf442,1,0,1,0,1,0.3720357142857143,2025-11-18 08:00:20,2025-11-18 08:00:20
cust_4361374abee00375,1,0,1,0,1,0.3651785714285714,2025-11-29 13:30:11,2025-11-29 13:30:11
cust_992abcf927d72cd9,1,0,1,0,0,0.36417857142857146,2025-11-17 16:52:24,2025-11-17 16:52:24
cust_190cc2380a5d9a5f,1,0,1,0,0,0.36325,2025-11-11 14:42:35,2025-11-11 14:42:35
cust_69f870a87df8f963,1,0,1,0,1,0.3625357142857143,2025-12-05 17:05:28,2025-12-05 17:05:28
cust_191c9a9f8075202e,1,0,1,0,0,0.3615,2025-12-22 08:39:42,2025-12-22 08:39:42
